gameid	 time	 roundNum	 condition	 nameClickedObj	 targetStatusClickedObj	 spLocsClickedObj	 lisLocsClickedObj	 alt1Name	 alt1TargetStatus	 alt1SpLocs	 alt1LisLocs	 alt2Name	 alt2TargetStatus	 alt2SpLocs	 alt2LisLocs 	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor
1265-a	1447958199740	38	filler	smokedetector	target	1	3	carrot	distractor	3	1	garlic	distractor	2	2	1	1	0	alarm		1447958198518	alarm	False	False	False	smokedetector	NA	NA
1265-a	1447958205300	39	filler	lemon	target	1	1	binoculars	distractor	2	2	smokedetector	distractor	3	3	1	1	0	lemon		1447958204111	lemon	False	False	True	lemon	NA	NA
1265-a	1447958210582	40	colorAndSize	big_red_yarn	target	3	1	small_purple_yarn	distractor	2	3	small_purple_yarn	distractor	1	2	1	1	0	red		1447958209721	red	False	True	False	yarn	big	red
1265-a	1447958215581	41	filler	santahat	target	1	2	feather	distractor	3	1	polarbear	distractor	2	3	1	1	0	hat		1447958214377	hat	False	False	False	santahat	NA	NA
1265-a	1447958221381	42	sizeOnly	small_black_comb	target	1	3	big_black_comb	distractor	2	2	big_blue_comb	distractor	3	1	1	1	0	small		1447958220014	small	True	False	False	comb	small	black
1265-a	1447958228052	43	sizeOnly	big_pink_teacup	target	3	2	small_pink_teacup	distractor	1	1	small_white_teacup	distractor	2	3	1	1	0	large		1447958226907	large	False	False	False	teacup	big	pink
1265-a	1447958233428	44	filler	car	target	3	2	camera	distractor	2	1	banana	distractor	1	3	1	1	0	car		1447958231892	car	False	False	True	car	NA	NA
1265-a	1447958238853	45	filler	motorcycle	target	2	2	teddybear	distractor	1	1	fox	distractor	3	3	1	1	0	bike		1447958237520	bike	False	False	False	motorcycle	NA	NA
1265-a	1447958244412	46	filler	teddybear	target	2	1	toilet	distractor	3	3	elephant	distractor	1	2	1	1	0	teddy		1447958243137	teddy	False	False	False	teddybear	NA	NA
1265-a	1447958251732	47	colorOnly	big_orange_napkin	target	1	3	small_yellow_napkin	distractor	2	1	big_yellow_napkin	distractor	3	2	1	1	0	orange		1447958250387	orange	False	True	False	napkin	big	orange
1265-a	1447958258052	48	colorOnly	big_orange_cap	target	3	2	small_blue_cap	distractor	2	3	big_blue_cap	distractor	1	1	1	1	0	orange		1447958256942	orange	False	True	False	cap	big	orange
1265-a	1447958263893	49	colorOnly	small_blue_tack	target	2	1	small_red_tack	distractor	1	2	big_red_tack	distractor	3	3	2	2	0	small___blue		1447958262550___1447958264354	small	True	False	False	tack	small	blue
1265-a	1447958270540	50	colorAndSize	small_pink_framee	target	1	1	big_green_framee	distractor	3	3	big_green_framee	distractor	2	2	1	1	0	pink		1447958269229	pink	False	True	False	framee	small	pink
1265-a	1447958276572	51	filler	lime	target	3	3	smokedetector	distractor	1	1	rubberduck	distractor	2	2	1	1	0	lime		1447958275447	lime	False	False	True	lime	NA	NA
1265-a	1447958282652	52	filler	cactus	target	3	2	feather	distractor	1	3	coconut	distractor	2	1	1	1	0	cactus		1447958281437	cactus	False	False	True	cactus	NA	NA
1265-a	1447958287652	53	filler	car	target	2	2	kiwi	distractor	1	3	binoculars	distractor	3	1	1	1	0	car		1447958286574	car	False	False	True	car	NA	NA
1265-a	1447958292972	54	filler	motorcycle	target	1	1	crocodile	distractor	2	2	firetruck	distractor	3	3	1	1	0	bike		1447958291691	bike	False	False	False	motorcycle	NA	NA
1265-a	1447958299180	55	filler	mailbox	target	1	1	binoculars	distractor	2	2	hotdog	distractor	3	3	1	1	0	mail		1447958298000	mail	False	False	False	mailbox	NA	NA
1265-a	1447958306173	56	filler	eggplant	target	1	2	iguana	distractor	3	3	bulldozer	distractor	2	1	1	1	0	eggplant		1447958304939	eggplant	False	False	True	eggplant	NA	NA
1265-a	1447958313420	57	filler	cactus	target	2	2	bulldozer	distractor	3	3	violin	distractor	1	1	1	1	0	cactus		1447958312060	cactus	False	False	True	cactus	NA	NA
1265-a	1447958319580	58	filler	lemon	target	3	3	smokedetector	distractor	1	2	eggplant	distractor	2	1	1	1	0	lemon		1447958318285	lemon	False	False	True	lemon	NA	NA
1265-a	1447958325020	59	colorAndSize	small_black_turtle	target	3	3	big_brown_turtle	distractor	1	1	big_brown_turtle	distractor	2	2	1	1	0	small		1447958324075	small	True	False	False	turtle	small	black
1265-a	1447958330693	60	colorOnly	big_green_bracelet	target	2	2	big_purple_bracelet	distractor	3	3	small_purple_bracelet	distractor	1	1	1	1	0	green		1447958329953	green	False	True	False	bracelet	big	green
1265-a	1447958337341	61	filler	tennisball	target	3	1	fox	distractor	2	2	carrot	distractor	1	3	1	1	0	ball		1447958336036	ball	False	False	False	tennisball	NA	NA
1265-a	1447958343229	62	filler	garbagecan	target	1	2	schoolbus	distractor	2	1	tooth	distractor	3	3	1	1	0	trash		1447958341957	trash	False	False	False	garbagecan	NA	NA
1265-a	1447958348341	63	filler	carrot	target	3	1	tooth	distractor	2	3	lion	distractor	1	2	1	1	0	carrot		1447958347148	carrot	False	False	True	carrot	NA	NA
1265-a	1447958354861	64	sizeOnly	small_pink_hairdryer	target	2	2	big_pink_hairdryer	distractor	3	3	big_purple_hairdryer	distractor	1	1	1	1	0	small		1447958353371	small	True	False	False	hairdryer	small	pink
1265-a	1447958364092	65	filler	clarinet	target	3	1	bulldozer	distractor	1	2	lion	distractor	2	3	1	1	0	clarinet		1447958362584	clarinet	False	False	True	clarinet	NA	NA
1265-a	1447958369892	66	filler	crocodile	target	1	1	piano	distractor	2	3	hotdog	distractor	3	2	1	1	0	alligator		1447958368700	alligator	False	False	False	crocodile	NA	NA
1265-a	1447958376172	67	filler	chick	target	3	3	santahat	distractor	1	2	artichoke	distractor	2	1	1	1	0	chick		1447958374557	chick	False	False	True	chick	NA	NA
1265-a	1447958384388	68	sizeOnly	big_green_pepper	target	2	3	small_green_pepper	distractor	3	2	small_red_pepper	distractor	1	1	1	1	0	large		1447958382897	large	False	False	False	pepper	big	green
1265-a	1447958390092	69	filler	feather	target	3	1	fox	distractor	1	3	tooth	distractor	2	2	1	1	0	feather		1447958388849	feather	False	False	True	feather	NA	NA
1265-a	1447958395492	70	filler	smokedetector	target	2	3	banana	distractor	3	2	dresser	distractor	1	1	1	1	0	alarm		1447958394336	alarm	False	False	False	smokedetector	NA	NA
1265-a	1447958411464	71	filler	gloves	target	2	1	eggplant	distractor	3	2	egg	distractor	1	3	1	1	0	glove		1447958400302	glove	False	False	False	gloves	NA	NA
1265-a	1447958417729	72	filler	kitten	target	2	1	television	distractor	3	2	fireextinguisher	distractor	1	3	1	1	0	kitten		1447958416054	kitten	False	False	True	kitten	NA	NA
1265-a	1447958424530	73	colorOnly	small_pink_weddingcake	target	1	1	big_white_weddingcake	distractor	3	3	small_white_weddingcake	distractor	2	2	1	1	0	pink		1447958423640	pink	False	True	False	weddingcake	small	pink
1265-a	1447958434529	74	filler	bulldozer	target	1	3	kiwi	distractor	3	2	elephant	distractor	2	1	1	1	0	machine		1447958432057	machine	False	False	False	bulldozer	NA	NA
1265-a	1447958440969	75	filler	coconut	target	2	1	santahat	distractor	1	3	carrot	distractor	3	2	1	1	0	coconut		1447958439752	coconut	False	False	True	coconut	NA	NA
1265-a	1447958450291	76	filler	iguana	target	3	3	lime	distractor	1	1	trumpet	distractor	2	2	1	1	0	reptile		1447958448684	reptile	False	False	False	iguana	NA	NA
1265-a	1447958456290	77	filler	tooth	target	3	2	rhinoceros	distractor	2	3	gloves	distractor	1	1	1	1	0	tooth		1447958454785	tooth	False	False	True	tooth	NA	NA
1265-a	1447958462049	78	filler	feather	target	1	1	snowflake	distractor	2	2	cherries	distractor	3	3	1	1	0	feather		1447958460636	feather	False	False	True	feather	NA	NA
1265-a	1447958468049	79	filler	grapefruit	target	3	1	violin	distractor	2	3	motorcycle	distractor	1	2	1	1	0	fruit		1447958466596	fruit	False	False	False	grapefruit	NA	NA
1265-a	1447958473650	80	sizeOnly	big_white_shoe	target	3	2	small_white_shoe	distractor	2	1	small_yellow_shoe	distractor	1	3	1	1	0	large		1447958472549	large	False	False	False	shoe	big	white
1265-a	1447958480809	81	colorOnly	big_purple_butterfly	target	3	2	small_blue_butterfly	distractor	2	1	big_blue_butterfly	distractor	1	3	1	1	0	purple		1447958479658	purple	False	True	False	butterfly	big	purple
1265-a	1447958487449	82	filler	cactus	target	1	2	lion	distractor	3	3	pumpkin	distractor	2	1	1	1	0	cactus		1447958485991	cactus	False	False	True	cactus	NA	NA
1265-a	1447958492969	83	filler	bulldozer	target	1	2	iguana	distractor	3	1	snake	distractor	2	3	1	1	0	machine		1447958491900	machine	False	False	False	bulldozer	NA	NA
1265-a	1447958500369	84	sizeOnly	big_white_phone	target	2	3	small_pink_phone	distractor	1	2	small_white_phone	distractor	3	1	1	1	0	large		1447958498890	large	False	False	False	phone	big	white
1265-a	1447958505881	85	filler	cherries	target	2	3	binoculars	distractor	1	1	crocodile	distractor	3	2	1	1	0	fruit		1447958504316	fruit	False	False	False	cherries	NA	NA
1265-a	1447958512681	86	filler	toilet	target	3	3	lion	distractor	2	1	sheep	distractor	1	2	1	1	0	toilet		1447958510058	toilet	False	False	True	toilet	NA	NA
1265-a	1447958517729	87	filler	egg	target	3	2	raspberry	distractor	2	1	rhinoceros	distractor	1	3	1	1	0	egg		1447958516466	egg	False	False	True	egg	NA	NA
1265-a	1447958524721	88	filler	firetruck	target	2	1	bulldozer	distractor	1	3	sheep	distractor	3	2	1	1	0	fire		1447958522737	fire	False	False	False	firetruck	NA	NA
1265-a	1447958530841	89	filler	snake	target	3	1	artichoke	distractor	1	3	sheep	distractor	2	2	1	1	0	snake		1447958529395	snake	False	False	True	snake	NA	NA
1265-a	1447958540570	90	filler	zucchini	target	1	2	orange	distractor	3	3	motorcycle	distractor	2	1	1	1	0	zuccini		1447958539009	zuccini	False	False	False	zucchini	NA	NA
1265-a	1447958546810	91	colorOnly	small_purple_rock	target	2	1	big_green_rock	distractor	1	3	small_green_rock	distractor	3	2	1	1	0	purple		1447958545603	purple	False	True	False	rock	small	purple
1265-a	1447958552010	92	filler	firetruck	target	2	1	iguana	distractor	1	3	artichoke	distractor	3	2	1	1	0	fire		1447958550734	fire	False	False	False	firetruck	NA	NA
1265-a	1447958558129	93	filler	firehydrant	target	1	1	polarbear	distractor	2	2	strawberry	distractor	3	3	1	1	0	fire		1447958556755	fire	False	False	False	firehydrant	NA	NA
1265-a	1447958563849	94	filler	television	target	1	1	eggplant	distractor	2	2	santahat	distractor	3	3	1	1	0	tv		1447958562696	tv	False	False	False	television	NA	NA
1265-a	1447958568945	95	colorAndSize	big_blue_candle	target	1	3	small_red_candle	distractor	2	1	small_red_candle	distractor	3	2	1	1	0	blue		1447958567973	blue	False	True	False	candle	big	blue
1265-a	1447958575049	96	filler	schoolbus	target	3	3	garbagecan	distractor	1	2	basketball	distractor	2	1	1	1	0	school		1447958573775	school	False	False	False	schoolbus	NA	NA
1265-a	1447958583329	97	colorOnly	big_brown_belt	target	3	2	small_black_belt	distractor	2	3	big_black_belt	distractor	1	1	1	1	0	brown		1447958582063	brown	False	True	False	belt	big	brown
1265-a	1447958588809	98	sizeOnly	small_purple_stapler	target	1	1	big_red_stapler	distractor	2	3	big_purple_stapler	distractor	3	2	1	1	0	small		1447958587740	small	True	False	False	stapler	small	purple
1265-a	1447958595561	99	filler	trumpet	target	1	1	snake	distractor	2	2	baseball	distractor	3	3	1	1	0	trumpet		1447958594338	trumpet	False	False	True	trumpet	NA	NA
1265-a	1447958600809	100	filler	lion	target	3	1	schoolbus	distractor	2	2	banana	distractor	1	3	1	1	0	lion		1447958599507	lion	False	False	True	lion	NA	NA
1265-a	1447958606609	101	colorAndSize	big_green_folder	target	2	1	small_blue_folder	distractor	1	2	small_blue_folder	distractor	3	3	1	1	0	green		1447958605280	green	False	True	False	folder	big	green
1265-a	1447958611529	102	filler	firetruck	target	1	1	watermelon	distractor	3	2	eggplant	distractor	2	3	1	1	0	fire		1447958610180	fire	False	False	False	firetruck	NA	NA
1265-a	1447958617137	103	sizeOnly	small_red_flower	target	1	3	big_red_flower	distractor	3	1	big_purple_flower	distractor	2	2	1	1	0	small		1447958615760	small	True	False	False	flower	small	red
1265-a	1447958624569	104	filler	clarinet	target	3	3	bison	distractor	1	2	ketchup	distractor	2	1	1	1	0	clarinet		1447958623417	clarinet	False	False	True	clarinet	NA	NA
1265-a	1447958631442	105	filler	carrot	target	1	1	tire	distractor	3	2	santahat	distractor	2	3	1	1	0	carrot		1447958629791	carrot	False	False	True	carrot	NA	NA
1265-a	1447958636769	106	filler	egg	target	1	2	binoculars	distractor	2	3	bear	distractor	3	1	1	1	0	egg		1447958635757	egg	False	False	True	egg	NA	NA
1265-a	1447958642985	107	filler	lemon	target	3	1	coconut	distractor	1	3	clarinet	distractor	2	2	1	1	0	lemon		1447958640915	lemon	False	False	True	lemon	NA	NA
1265-a	1447958649417	108	sizeOnly	small_blue_golfball	target	2	3	big_blue_golfball	distractor	1	2	big_pink_golfball	distractor	3	1	1	1	0	small		1447958648105	small	True	False	False	golfball	small	blue
7257-5	1447956491866	1	colorAndSize	small_red_chair	target	3	3	big_green_chair	distractor	2	2	big_green_chair	distractor	1	1	1	1	0	red chair		1447956490309	red chair	False	True	True	chair	small	red
7257-5	1447956500569	2	sizeOnly	big_white_weddingcake	target	3	3	small_pink_weddingcake	distractor	2	1	small_white_weddingcake	distractor	1	2	1	1	0	biggest cake		1447956498900	biggest cake	False	False	False	weddingcake	big	white
7257-5	1447956507895	3	filler	iguana	target	1	1	football	distractor	3	3	strawberry	distractor	2	2	1	1	0	animal		1447956506634	animal	False	False	False	iguana	NA	NA
7257-5	1447956515244	4	sizeOnly	big_green_bracelet	target	3	2	small_purple_bracelet	distractor	1	1	small_green_bracelet	distractor	2	3	1	1	0	biggest		1447956514187	biggest	False	False	False	bracelet	big	green
7257-5	1447956522440	5	filler	firetruck	target	2	1	cactus	distractor	1	3	smokedetector	distractor	3	2	1	1	0	fire truck		1447956520792	fire truck	False	False	False	firetruck	NA	NA
7257-5	1447956531094	6	filler	piano	target	2	1	rubberduck	distractor	3	3	hotdog	distractor	1	2	1	1	0	piano		1447956527858	piano	False	False	True	piano	NA	NA
7257-5	1447956541779	7	colorOnly	small_black_avocado	target	1	1	small_green_avocado	distractor	3	2	big_green_avocado	distractor	2	3	1	1	0	small black		1447956539491	small black	True	True	False	avocado	small	black
7257-5	1447956548535	8	filler	teddybear	target	3	1	baseball	distractor	2	3	lemon	distractor	1	2	1	1	0	teddy		1447956545944	teddy	False	False	False	teddybear	NA	NA
7257-5	1447956554416	9	filler	hotdog	target	3	2	lobster	distractor	2	3	bear	distractor	1	1	1	1	0	hot dog		1447956553317	hot dog	False	False	False	hotdog	NA	NA
7257-5	1447956564120	10	colorAndSize	small_purple_hairdryer	target	2	2	big_pink_hairdryer	distractor	3	1	big_pink_hairdryer	distractor	1	3	1	1	0	smallest purple		1447956563012	smallest purple	False	True	False	hairdryer	small	purple
7257-5	1447956571819	11	filler	motorcycle	target	3	2	lime	distractor	2	1	grapefruit	distractor	1	3	1	1	0	motorcycle		1447956569561	motorcycle	False	False	True	motorcycle	NA	NA
7257-5	1447956577354	12	colorOnly	small_white_shoe	target	3	1	small_yellow_shoe	distractor	2	2	big_yellow_shoe	distractor	1	3	1	1	0	white		1447956576270	white	False	True	False	shoe	small	white
7257-5	1447956584876	13	filler	trumpet	target	1	3	flamingo	distractor	3	1	watermelon	distractor	2	2	1	1	0	music 		1447956583590	music 	False	False	False	trumpet	NA	NA
7257-5	1447956591627	14	filler	violin	target	1	2	kiwi	distractor	3	1	feather	distractor	2	3	1	1	0	music		1447956589790	music	False	False	False	violin	NA	NA
7257-5	1447956598211	15	filler	piano	target	3	1	polarbear	distractor	1	3	binoculars	distractor	2	2	1	1	0	piano		1447956595748	piano	False	False	True	piano	NA	NA
7257-5	1447956604653	16	filler	snake	target	3	2	schoolbus	distractor	2	3	mailbox	distractor	1	1	1	1	0	snake		1447956602592	snake	False	False	True	snake	NA	NA
7257-5	1447956610772	17	colorOnly	small_green_framee	target	3	1	big_pink_framee	distractor	1	3	small_pink_framee	distractor	2	2	1	1	0	green		1447956609331	green	False	True	False	framee	small	green
7257-5	1447956618481	18	filler	bulldozer	target	3	2	tophat	distractor	1	3	tooth	distractor	2	1	1	1	0	bulldozer		1447956616314	bulldozer	False	False	True	bulldozer	NA	NA
7257-5	1447956625428	19	filler	gloves	target	1	3	chick	distractor	3	1	camera	distractor	2	2	1	1	0	glove		1447956623549	glove	False	False	False	gloves	NA	NA
7257-5	1447956630604	20	colorOnly	big_blue_butterfly	target	1	3	big_purple_butterfly	distractor	2	2	small_purple_butterfly	distractor	3	1	1	1	0	blue		1447956629512	blue	False	True	False	butterfly	big	blue
7257-5	1447956638237	21	filler	garbagecan	target	1	3	banana	distractor	3	2	dresser	distractor	2	1	1	1	0	garbage		1447956636218	garbage	False	False	False	garbagecan	NA	NA
7257-5	1447956644323	22	filler	santahat	target	1	3	fireextinguisher	distractor	3	2	chick	distractor	2	1	1	1	0	santa hat		1447956643330	santa hat	False	False	False	santahat	NA	NA
7257-5	1447956655648	23	filler	chick	target	1	3	motorcycle	distractor	2	2	crocodile	distractor	3	1	2	1	1	bird	I don't get the point of this	1447956648484___1447956654147	bird	False	False	False	chick	NA	NA
7257-5	1447956670098	24	colorAndSize	big_blue_comb	target	1	2	small_black_comb	distractor	3	1	small_black_comb	distractor	2	3	1	1	0	i dont either  lol big comb		1447956667011	i dont either  lol big comb	True	False	True	comb	big	blue
7257-5	1447956675813	25	filler	baseball	target	1	3	watermelon	distractor	3	1	lemon	distractor	2	2	1	1	0	baseball		1447956674608	baseball	False	False	True	baseball	NA	NA
7257-5	1447956682251	26	colorAndSize	small_purple_yarn	target	2	2	big_red_yarn	distractor	1	1	big_red_yarn	distractor	3	3	1	1	0	purple		1447956680666	purple	False	True	False	yarn	small	purple
7257-5	1447956694635	27	sizeOnly	big_purple_bike	target	2	3	small_purple_bike	distractor	3	1	small_red_bike	distractor	1	2	2	1	1	big purple	.~~~~~~the stuff I do for $2~~~50	1447956692257___1447956692526	big purple	True	True	False	bike	big	purple
7257-5	1447956701968	28	filler	penguin	target	2	2	crocodile	distractor	3	3	toilet	distractor	1	1	2	2	0	same here!___penguin		1447956696643___1447956700916	same here!	False	False	False	penguin	NA	NA
7257-5	1447956707041	29	colorOnly	big_red_stapler	target	1	2	big_purple_stapler	distractor	3	3	small_purple_stapler	distractor	2	1	1	1	0	red		1447956705840	red	False	True	False	stapler	big	red
7257-5	1447956714686	30	filler	binoculars	target	2	1	sheep	distractor	1	3	polarbear	distractor	3	2	1	1	0	binocular		1447956713148	binocular	False	False	False	binoculars	NA	NA
7257-5	1447956719784	31	colorOnly	small_red_flower	target	3	3	small_purple_flower	distractor	1	1	big_purple_flower	distractor	2	2	2	2	0	im just glad you're quick!___red		1447956717763___1447956718539	im just glad you're quick!	False	False	False	flower	small	red
7257-5	1447956725601	32	filler	watermelon	target	2	3	artichoke	distractor	3	2	cherries	distractor	1	1	2	1	1	watermelon	hahaha you too	1447956723449___1447956724475	watermelon	False	False	True	watermelon	NA	NA
7257-5	1447956731711	33	filler	kitten	target	2	3	car	distractor	3	2	polarbear	distractor	1	1	1	1	0	cat		1447956729760	cat	False	False	False	kitten	NA	NA
7257-5	1447956737066	34	filler	violin	target	3	2	lobster	distractor	1	1	iguana	distractor	2	3	1	1	0	muisc		1447956736256	muisc	False	False	False	violin	NA	NA
7257-5	1447956742238	35	filler	iguana	target	2	2	toilet	distractor	1	3	garbagecan	distractor	3	1	1	1	0	lizard		1447956741427	lizard	False	False	False	iguana	NA	NA
7257-5	1447956747981	36	filler	teddybear	target	3	2	tire	distractor	2	1	elephant	distractor	1	3	1	1	0	teddy		1447956747249	teddy	False	False	False	teddybear	NA	NA
7257-5	1447956753735	37	colorAndSize	big_pink_golfball	target	2	1	small_blue_golfball	distractor	3	2	small_blue_golfball	distractor	1	3	1	1	0	pink		1447956752818	pink	False	True	False	golfball	big	pink
7257-5	1447956759171	38	filler	football	target	3	2	gloves	distractor	1	1	tophat	distractor	2	3	1	1	0	football		1447956758291	football	False	False	True	football	NA	NA
7257-5	1447956764795	39	filler	feather	target	1	3	motorcycle	distractor	2	2	lime	distractor	3	1	1	1	0	feather		1447956763499	feather	False	False	True	feather	NA	NA
7257-5	1447956770192	40	filler	tire	target	1	2	camera	distractor	2	3	grapefruit	distractor	3	1	1	1	0	tire		1447956769035	tire	False	False	True	tire	NA	NA
7257-5	1447956778100	41	filler	football	target	3	1	raspberry	distractor	1	2	egg	distractor	2	3	1	1	0	football		1447956774825	football	False	False	True	football	NA	NA
7257-5	1447956784398	42	filler	strawberry	target	3	3	tennisball	distractor	2	2	santahat	distractor	1	1	1	1	0	strawberry		1447956783171	strawberry	False	False	True	strawberry	NA	NA
7257-5	1447956790732	43	sizeOnly	big_purple_rug	target	2	3	small_purple_rug	distractor	3	1	small_blue_rug	distractor	1	2	1	1	0	biggest		1447956789844	biggest	False	False	False	rug	big	purple
7257-5	1447956795552	44	filler	teddybear	target	2	3	smokedetector	distractor	1	2	snake	distractor	3	1	1	1	0	teddy		1447956794530	teddy	False	False	False	teddybear	NA	NA
7257-5	1447956802203	45	sizeOnly	big_white_phone	target	1	1	small_white_phone	distractor	2	3	small_pink_phone	distractor	3	2	1	1	0	biggest		1447956800810	biggest	False	False	False	phone	big	white
7257-5	1447956807291	46	colorAndSize	big_blue_book	target	3	3	small_black_book	distractor	2	1	small_black_book	distractor	1	2	1	1	0	biggest		1447956806535	biggest	False	False	False	book	big	blue
7257-5	1447956812856	47	filler	rhinoceros	target	2	2	dresser	distractor	1	3	piano	distractor	3	1	1	1	0	animal		1447956811922	animal	False	False	False	rhinoceros	NA	NA
7257-5	1447956818739	48	sizeOnly	big_red_toothbrush	target	1	2	small_red_toothbrush	distractor	2	3	small_blue_toothbrush	distractor	3	1	1	1	0	biggest		1447956818041	biggest	False	False	False	toothbrush	big	red
7257-5	1447956823727	49	colorOnly	small_blue_ornament	target	1	2	small_purple_ornament	distractor	2	3	big_purple_ornament	distractor	3	1	1	1	0	blue		1447956822897	blue	False	True	False	ornament	small	blue
7257-5	1447956830231	50	filler	flamingo	target	2	3	camera	distractor	3	2	rubberduck	distractor	1	1	1	1	0	pelican		1447956829020	pelican	False	False	False	flamingo	NA	NA
7257-5	1447956836677	51	sizeOnly	small_black_turtle	target	3	2	big_brown_turtle	distractor	1	3	big_black_turtle	distractor	2	1	1	1	0	smallest		1447956835653	smallest	False	False	False	turtle	small	black
7257-5	1447956844932	52	sizeOnly	big_orange_billiardball	target	2	3	small_orange_billiardball	distractor	3	2	small_purple_billiardball	distractor	1	1	1	1	0	biggest		1447956843946	biggest	False	False	False	billiardball	big	orange
7257-5	1447956850925	53	colorAndSize	small_yellow_napkin	target	3	2	big_orange_napkin	distractor	1	3	big_orange_napkin	distractor	2	1	1	1	0	yellow		1447956849832	yellow	False	True	False	napkin	small	yellow
7257-5	1447956855990	54	filler	feather	target	3	3	clarinet	distractor	2	1	tophat	distractor	1	2	1	1	0	feather		1447956854930	feather	False	False	True	feather	NA	NA
7257-5	1447956861869	55	filler	bear	target	3	3	lemon	distractor	2	1	cactus	distractor	1	2	1	1	0	animal		1447956860770	animal	False	False	False	bear	NA	NA
7257-5	1447956867628	56	filler	dresser	target	3	1	polarbear	distractor	2	2	strawberry	distractor	1	3	1	1	0	dresser		1447956866290	dresser	False	False	True	dresser	NA	NA
7257-5	1447956873474	57	filler	chick	target	3	1	snake	distractor	1	2	snowflake	distractor	2	3	1	1	0	chick		1447956872418	chick	False	False	True	chick	NA	NA
7257-5	1447956881107	58	filler	crocodile	target	3	3	watermelon	distractor	2	2	coconut	distractor	1	1	1	1	0	animal		1447956879290	animal	False	False	False	crocodile	NA	NA
7257-5	1447956886439	59	filler	santahat	target	2	3	violin	distractor	1	1	garlic	distractor	3	2	1	1	0	santa		1447956885194	santa	False	False	False	santahat	NA	NA
7257-5	1447956893415	60	filler	rhinoceros	target	2	3	polarbear	distractor	1	1	cactus	distractor	3	2	1	1	0	rhino		1447956891979	rhino	False	False	False	rhinoceros	NA	NA
7257-5	1447956901223	61	sizeOnly	big_orange_coathanger	target	2	2	small_purple_coathanger	distractor	3	1	small_orange_coathanger	distractor	1	3	1	1	0	big brown		1447956899884	big brown	True	False	False	coathanger	big	orange
7257-5	1447956906952	62	filler	lion	target	2	2	baseball	distractor	3	3	chick	distractor	1	1	1	1	0	lion		1447956905969	lion	False	False	True	lion	NA	NA
7257-5	1447956913071	63	sizeOnly	small_blue_cap	target	2	3	big_orange_cap	distractor	1	2	big_blue_cap	distractor	3	1	1	1	0	small blue		1447956912044	small blue	True	True	False	cap	small	blue
7257-5	1447956919827	64	sizeOnly	small_green_jacket	target	2	2	big_green_jacket	distractor	3	3	big_brown_jacket	distractor	1	1	1	1	0	small green		1447956918638	small green	True	True	False	jacket	small	green
7257-5	1447956925584	65	filler	camera	target	1	1	carrot	distractor	3	2	horse	distractor	2	3	1	1	0	camera		1447956924352	camera	False	False	True	camera	NA	NA
7257-5	1447956930979	66	filler	elephant	target	2	1	toilet	distractor	1	2	grapefruit	distractor	3	3	1	1	0	elephant		1447956930011	elephant	False	False	True	elephant	NA	NA
7257-5	1447956936708	67	filler	flamingo	target	3	2	trumpet	distractor	1	3	coconut	distractor	2	1	1	1	0	pelican		1447956935308	pelican	False	False	False	flamingo	NA	NA
7257-5	1447956943584	68	colorAndSize	small_green_rock	target	1	1	big_purple_rock	distractor	3	3	big_purple_rock	distractor	2	2	1	1	0	green		1447956941228	green	False	True	False	rock	small	green
7257-5	1447956948755	69	filler	rubberduck	target	3	2	coconut	distractor	2	3	schoolbus	distractor	1	1	1	1	0	duck		1447956947908	duck	False	False	False	rubberduck	NA	NA
7257-5	1447956953723	70	filler	television	target	2	1	clarinet	distractor	3	2	schoolbus	distractor	1	3	1	1	0	tv		1447956952615	tv	False	False	False	television	NA	NA
7257-5	1447956958777	71	filler	horse	target	1	3	rhinoceros	distractor	2	2	eggplant	distractor	3	1	1	1	0	horse		1447956957673	horse	False	False	True	horse	NA	NA
7257-5	1447956963830	72	filler	chick	target	1	1	toilet	distractor	3	3	artichoke	distractor	2	2	1	1	0	chick		1447956962770	chick	False	False	True	chick	NA	NA
7257-5	1447956969303	73	colorAndSize	big_pink_bucket	target	1	3	small_red_bucket	distractor	3	2	small_red_bucket	distractor	2	1	1	1	0	pink		1447956968203	pink	False	True	False	bucket	big	pink
7257-5	1447956974175	74	filler	tire	target	1	3	lion	distractor	3	2	binoculars	distractor	2	1	1	1	0	tire		1447956973067	tire	False	False	True	tire	NA	NA
7257-5	1447956981187	75	colorAndSize	big_orange_cushion	target	3	1	small_blue_cushion	distractor	2	3	small_blue_cushion	distractor	1	2	1	1	0	big orange		1447956980274	big orange	True	True	False	cushion	big	orange
7257-5	1447956986600	76	filler	crocodile	target	2	2	violin	distractor	1	1	gloves	distractor	3	3	1	1	0	animal		1447956985569	animal	False	False	False	crocodile	NA	NA
7257-5	1447956991160	77	filler	television	target	1	3	gloves	distractor	2	2	cherries	distractor	3	1	1	1	0	tv		1447956990106	tv	False	False	False	television	NA	NA
7257-5	1447956995972	78	colorAndSize	big_yellow_balloon	target	3	2	small_pink_balloon	distractor	1	3	small_pink_balloon	distractor	2	1	1	1	0	yellow		1447956995576	yellow	False	True	False	balloon	big	yellow
7257-5	1447957001644	79	filler	garbagecan	target	1	2	piano	distractor	3	1	flamingo	distractor	2	3	1	1	0	garbage		1447957000577	garbage	False	False	False	garbagecan	NA	NA
