gameid	 time	 roundNum	 condition	 nameClickedObj	 targetStatusClickedObj	 spLocsClickedObj	 lisLocsClickedObj	 alt1Name	 alt1TargetStatus	 alt1SpLocs	 alt1LisLocs	 alt2Name	 alt2TargetStatus	 alt2SpLocs	 alt2LisLocs 	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor
2758-d	1447690541364	25	filler	gloves	target	2	3	broccoli	distractor	3	1	baseball	distractor	1	2	1	1	0	the item you wear		1447690539514	the item you wear	False	False	False	gloves	NA	NA
2758-d	1447690546380	26	colorAndSize	small_brown_belt	target	2	3	big_black_belt	distractor	1	1	big_black_belt	distractor	3	2	1	1	0	the brown one		1447690544494	the brown one	False	True	False	belt	small	brown
2758-d	1447690552159	27	sizeOnly	small_orange_cap	target	3	1	big_blue_cap	distractor	1	3	big_orange_cap	distractor	2	2	1	1	0	the small one		1447690550765	the small one	True	False	False	cap	small	orange
2758-d	1447690556331	28	colorAndSize	small_pink_balloon	target	2	3	big_yellow_balloon	distractor	1	1	big_yellow_balloon	distractor	3	2	1	1	0	the pink one		1447690554981	the pink one	False	True	False	balloon	small	pink
2758-d	1447690560747	29	sizeOnly	big_green_chair	target	1	3	small_green_chair	distractor	2	1	small_red_chair	distractor	3	2	1	1	0	the large one		1447690559349	the large one	False	False	False	chair	big	green
2758-d	1447690564963	30	filler	tomato	target	1	3	coconut	distractor	3	1	television	distractor	2	2	1	1	0	the veg		1447690563448	the veg	False	False	False	tomato	NA	NA
2758-d	1447690570738	31	colorOnly	big_black_avocado	target	3	2	small_green_avocado	distractor	2	1	big_green_avocado	distractor	1	3	1	1	0	the darkest one		1447690569828	the darkest one	False	False	False	avocado	big	black
2758-d	1447690576883	32	sizeOnly	big_purple_flower	target	3	3	small_red_flower	distractor	2	2	small_purple_flower	distractor	1	1	1	1	0	the large one		1447690574850	the large one	False	False	False	flower	big	purple
2758-d	1447690591153	33	filler	flamingo	target	3	1	penguin	distractor	2	2	tooth	distractor	1	3	1	1	0	the pink one		1447690589971	the pink one	False	False	False	flamingo	NA	NA
2758-d	1447690600729	34	colorOnly	big_brown_turtle	target	2	2	small_black_turtle	distractor	3	3	big_black_turtle	distractor	1	1	1	1	0	the green one		1447690597330	the green one	False	False	False	turtle	big	brown
2758-d	1447690607513	35	filler	bulldozer	target	1	2	sheep	distractor	2	1	pumpkin	distractor	3	3	1	1	0	the one with a motor		1447690606317	the one with a motor	False	False	False	bulldozer	NA	NA
2758-d	1447690615169	36	filler	watermelon	target	3	3	football	distractor	1	2	binoculars	distractor	2	1	1	1	0	the fruit		1447690612608	the fruit	False	False	False	watermelon	NA	NA
2758-d	1447690619985	37	filler	fox	target	3	1	strawberry	distractor	1	3	car	distractor	2	2	1	1	0	the animal		1447690618605	the animal	False	False	False	fox	NA	NA
2758-d	1447690625528	38	filler	orange	target	2	1	polarbear	distractor	3	2	gloves	distractor	1	3	1	1	0	the fruit		1447690624472	the fruit	False	False	False	orange	NA	NA
2758-d	1447690630992	39	filler	fox	target	2	1	watermelon	distractor	1	2	toilet	distractor	3	3	1	1	0	the animal		1447690629244	the animal	False	False	False	fox	NA	NA
2758-d	1447690638015	40	filler	firetruck	target	1	2	orange	distractor	3	1	cherries	distractor	2	3	1	1	0	the one with wheels		1447690636661	the one with wheels	False	False	False	firetruck	NA	NA
2758-d	1447690642360	41	colorAndSize	small_red_toothbrush	target	3	1	big_blue_toothbrush	distractor	1	3	big_blue_toothbrush	distractor	2	2	1	1	0	the red one		1447690640953	the red one	False	True	False	toothbrush	small	red
2758-d	1447690647336	42	colorAndSize	big_green_pepper	target	1	3	small_red_pepper	distractor	2	1	small_red_pepper	distractor	3	2	1	1	0	the green one		1447690645536	the green one	False	True	False	pepper	big	green
2758-d	1447690651713	43	filler	snake	target	1	3	car	distractor	3	1	penguin	distractor	2	2	1	1	0	the green one		1447690650293	the green one	False	False	False	snake	NA	NA
2758-d	1447690657695	44	filler	clarinet	target	3	3	grapefruit	distractor	1	1	broccoli	distractor	2	2	1	1	0	the instrument		1447690656397	the instrument	False	False	False	clarinet	NA	NA
2758-d	1447690666182	45	filler	camera	target	3	3	grapefruit	distractor	2	2	elephant	distractor	1	1	1	1	0	the one that takes photos		1447690665038	the one that takes photos	False	False	False	camera	NA	NA
2758-d	1447690670702	46	sizeOnly	small_orange_billiardball	target	2	2	big_orange_billiardball	distractor	3	3	big_purple_billiardball	distractor	1	1	1	1	0	the small one		1447690668878	the small one	True	False	False	billiardball	small	orange
2758-d	1447690676846	47	filler	kitten	target	3	1	cherries	distractor	2	2	flamingo	distractor	1	3	1	1	0	the furry animal		1447690675672	the furry animal	False	False	False	kitten	NA	NA
2758-d	1447690681981	48	sizeOnly	small_pink_weddingcake	target	2	3	big_white_weddingcake	distractor	1	1	big_pink_weddingcake	distractor	3	2	1	1	0	the small one		1447690681080	the small one	True	False	False	weddingcake	small	pink
2758-d	1447690692454	49	filler	camera	target	3	3	rhinoceros	distractor	1	1	zucchini	distractor	2	2	1	1	0	the one that isn't a living thing		1447690690413	the one that isn't a living thing	False	False	False	camera	NA	NA
2758-d	1447690698806	50	filler	snake	target	1	3	coconut	distractor	2	1	football	distractor	3	2	1	1	0	the one with eyes		1447690696970	the one with eyes	False	False	False	snake	NA	NA
2758-d	1447690705965	51	filler	watermelon	target	1	3	cherries	distractor	2	1	elephant	distractor	3	2	1	1	0	the slice of fruit		1447690703890	the slice of fruit	False	False	False	watermelon	NA	NA
2758-d	1447690716884	52	filler	toilet	target	3	2	bear	distractor	2	1	horse	distractor	1	3	1	1	0	the one in a bathroom		1447690715416	the one in a bathroom	False	False	False	toilet	NA	NA
2758-d	1447690721564	53	colorOnly	small_purple_rug	target	2	1	big_blue_rug	distractor	3	3	small_blue_rug	distractor	1	2	1	1	0	the purple one		1447690720129	the purple one	False	True	False	rug	small	purple
2758-d	1447690725444	54	colorAndSize	small_blue_folder	target	2	2	big_green_folder	distractor	1	3	big_green_folder	distractor	3	1	1	1	0	the blue one		1447690724640	the blue one	False	True	False	folder	small	blue
2758-d	1447690733126	55	filler	teddybear	target	1	1	fireextinguisher	distractor	3	3	basketball	distractor	2	2	1	1	0	the stuffed toy		1447690732207	the stuffed toy	False	False	False	teddybear	NA	NA
2758-d	1447690740413	56	filler	teddybear	target	3	3	grapefruit	distractor	1	2	elephant	distractor	2	1	1	1	0	the stuffed toy		1447690738789	the stuffed toy	False	False	False	teddybear	NA	NA
2758-d	1447690744267	57	filler	trumpet	target	1	3	tooth	distractor	3	2	garbagecan	distractor	2	1	1	1	0	the instrument		1447690743368	the instrument	False	False	False	trumpet	NA	NA
2758-d	1447690752779	58	filler	cactus	target	2	2	elephant	distractor	1	1	pumpkin	distractor	3	3	1	1	0	the spiky plant		1447690751843	the spiky plant	False	False	False	cactus	NA	NA
2758-d	1447690756450	59	sizeOnly	small_pink_golfball	distractor	1	2	small_blue_golfball	distractor	3	3	big_blue_golfball	target	2	1	1	1	0	the large one		1447690755682	the large one	False	False	False	golfball	small	pink
2758-d	1447690756898	60	filler	violin	distractor	2	2	polarbear	distractor	3	1	tennisball	target	1	3	0	0	0				NA	False	False	False	violin	NA	NA
2758-d	1447690767349	61	filler	tooth	target	1	1	egg	distractor	2	3	teddybear	distractor	3	2	1	1	0	the one that is in your mouth		1447690764559	the one that is in your mouth	False	False	False	tooth	NA	NA
2758-d	1447690775186	62	filler	grapefruit	target	2	1	smokedetector	distractor	3	3	cherries	distractor	1	2	1	1	0	the citris one		1447690773172	the citris one	False	False	False	grapefruit	NA	NA
2758-d	1447690779561	63	filler	garbagecan	target	3	1	baseball	distractor	1	3	clarinet	distractor	2	2	1	1	0	the red one		1447690778265	the red one	False	False	False	garbagecan	NA	NA
2758-d	1447690786888	64	filler	bear	target	2	3	camera	distractor	1	1	basketball	distractor	3	2	1	1	0	the living thing		1447690783688	the living thing	False	False	False	bear	NA	NA
2758-d	1447690792123	65	filler	kiwi	target	2	3	snake	distractor	3	1	santahat	distractor	1	2	1	1	0	the fruit		1447690791132	the fruit	False	False	False	kiwi	NA	NA
2758-d	1447690795753	66	colorAndSize	big_red_yarn	target	1	1	small_purple_yarn	distractor	3	3	small_purple_yarn	distractor	2	2	1	1	0	the red one		1447690794585	the red one	False	True	False	yarn	big	red
2758-d	1447690799872	67	sizeOnly	small_yellow_shoe	target	3	2	big_yellow_shoe	distractor	2	3	big_white_shoe	distractor	1	1	1	1	0	the small one		1447690799031	the small one	True	False	False	shoe	small	yellow
2758-d	1447690808368	68	colorOnly	small_purple_bike	target	2	2	small_red_bike	distractor	1	3	big_red_bike	distractor	3	1	1	1	0	the purple one		1447690807469	the purple one	False	True	False	bike	small	purple
2758-d	1447690812480	69	colorOnly	big_yellow_napkin	target	1	2	small_orange_napkin	distractor	2	3	big_orange_napkin	distractor	3	1	1	1	0	the yellow one		1447690811773	the yellow one	False	True	False	napkin	big	yellow
2758-d	1447690815008	70	colorAndSize	big_green_jacket	target	2	2	small_brown_jacket	distractor	3	3	small_brown_jacket	distractor	1	1	0	0	0				NA	False	False	False	jacket	big	green
2758-d	1447690821120	71	filler	santahat	target	3	1	tennisball	distractor	2	3	polarbear	distractor	1	2	2	2	0	the green one___the hat		1447690815492___1447690819791	the green one	False	False	False	santahat	NA	NA
2758-d	1447690828769	72	filler	violin	target	2	1	camera	distractor	3	3	dresser	distractor	1	2	1	1	0	the instrument		1447690827421	the instrument	False	False	False	violin	NA	NA
2758-d	1447690832439	73	filler	lion	target	2	1	television	distractor	1	3	binoculars	distractor	3	2	1	1	0	the animal		1447690831520	the animal	False	False	False	lion	NA	NA
2758-d	1447690836487	74	filler	horse	target	1	2	camera	distractor	2	3	tomato	distractor	3	1	1	1	0	the animal		1447690835270	the animal	False	False	False	horse	NA	NA
2758-d	1447690841278	75	filler	artichoke	target	3	3	car	distractor	2	2	kiwi	distractor	1	1	1	1	0	the veg		1447690839250	the veg	False	False	False	artichoke	NA	NA
2758-d	1447690845094	76	colorOnly	big_red_stapler	target	1	1	small_purple_stapler	distractor	3	3	big_purple_stapler	distractor	2	2	1	1	0	the red one		1447690844361	the red one	False	True	False	stapler	big	red
2758-d	1447690863990	77	filler	ketchup	distractor	1	3	mailbox	distractor	3	2	firehydrant	target	2	1	1	1	0	the red one that is not movable		1447690859850	the red one that is not movable	False	False	False	ketchup	NA	NA
2758-d	1447690872006	78	filler	basketball	target	3	3	tennisball	distractor	1	1	snowflake	distractor	2	2	1	1	0	the orange one		1447690870596	the orange one	False	False	False	basketball	NA	NA
2758-d	1447690878350	79	colorOnly	big_green_framee	target	1	3	big_pink_framee	distractor	3	2	small_pink_framee	distractor	2	1	1	1	0	the green one		1447690877569	the green one	False	True	False	framee	big	green
2758-d	1447690883740	80	filler	garlic	target	1	3	crocodile	distractor	3	1	elephant	distractor	2	2	1	1	0	the spice		1447690883114	the spice	False	False	False	garlic	NA	NA
2758-d	1447690887812	81	colorOnly	big_green_guitar	target	1	2	small_blue_guitar	distractor	2	1	big_blue_guitar	distractor	3	3	1	1	0	the green one		1447690886831	the green one	False	True	False	guitar	big	green
2758-d	1447690894445	82	filler	watermelon	target	1	3	artichoke	distractor	3	1	egg	distractor	2	2	1	1	0	the fruit		1447690892480	the fruit	False	False	False	watermelon	NA	NA
2758-d	1447690898192	83	filler	kitten	target	3	2	gloves	distractor	1	1	football	distractor	2	3	1	1	0	the animal		1447690897287	the animal	False	False	False	kitten	NA	NA
2758-d	1447690902876	84	colorAndSize	big_purple_bracelet	target	3	3	small_green_bracelet	distractor	1	2	small_green_bracelet	distractor	2	1	1	1	0	the purple one		1447690902134	the purple one	False	True	False	bracelet	big	purple
2758-d	1447690906428	85	filler	zucchini	target	3	3	raspberry	distractor	1	2	watermelon	distractor	2	1	1	1	0	the veg		1447690905178	the veg	False	False	False	zucchini	NA	NA
2758-d	1447690910507	86	filler	firehydrant	target	3	1	carrot	distractor	2	2	eggplant	distractor	1	3	1	1	0	the red one		1447690909374	the red one	False	False	False	firehydrant	NA	NA
2758-d	1447690914803	87	sizeOnly	big_pink_bucket	target	2	1	small_pink_bucket	distractor	3	3	small_red_bucket	distractor	1	2	1	1	0	the big one		1447690913431	the big one	True	False	False	bucket	big	pink
2758-d	1447690920083	88	filler	cactus	target	1	1	kitten	distractor	2	2	orange	distractor	3	3	1	1	0	the plant		1447690918606	the plant	False	False	False	cactus	NA	NA
2758-d	1447690923795	89	colorAndSize	small_red_tack	target	2	1	big_blue_tack	distractor	3	3	big_blue_tack	distractor	1	2	1	1	0	the red one		1447690923141	the red one	False	True	False	tack	small	red
2758-d	1447690928867	90	sizeOnly	big_pink_hairdryer	target	2	2	small_purple_hairdryer	distractor	3	3	small_pink_hairdryer	distractor	1	1	1	1	0	the big one		1447690926896	the big one	True	False	False	hairdryer	big	pink
2758-d	1447690935458	91	filler	violin	target	3	3	coconut	distractor	2	2	schoolbus	distractor	1	1	1	1	0	the instrument		1447690932045	the instrument	False	False	False	violin	NA	NA
2758-d	1447690941466	92	filler	flamingo	target	3	2	lion	distractor	1	3	tennisball	distractor	2	1	1	1	0	the pink one		1447690938503	the pink one	False	False	False	flamingo	NA	NA
2758-d	1447690945666	93	colorOnly	big_blue_comb	target	2	2	small_black_comb	distractor	1	3	big_black_comb	distractor	3	1	1	1	0	the blue one		1447690944722	the blue one	False	True	False	comb	big	blue
2758-d	1447690949674	94	colorOnly	big_pink_phone	target	1	2	big_white_phone	distractor	2	1	small_white_phone	distractor	3	3	1	1	0	the pink one		1447690948891	the pink one	False	True	False	phone	big	pink
2758-d	1447690951610	95	colorAndSize	small_blue_candle	target	1	3	big_red_candle	distractor	2	2	big_red_candle	distractor	3	1	0	0	0				NA	False	False	False	candle	small	blue
2758-d	1447690957625	96	filler	garlic	target	2	2	zucchini	distractor	1	3	baseball	distractor	3	1	1	1	0	the spice		1447690956655	the spice	False	False	False	garlic	NA	NA
2758-d	1447690964531	97	filler	car	target	3	1	egg	distractor	1	3	piano	distractor	2	2	1	1	0	the vehicle		1447690963057	the vehicle	False	False	False	car	NA	NA
2758-d	1447690966188	98	colorAndSize	small_green_rock	target	1	3	big_purple_rock	distractor	3	2	big_purple_rock	distractor	2	1	0	0	0				NA	False	False	False	rock	small	green
2758-d	1447690971537	99	filler	sheep	target	2	3	rubberduck	distractor	3	2	carrot	distractor	1	1	1	1	0	the animal		1447690970138	the animal	False	False	False	sheep	NA	NA
2758-d	1447690978272	100	filler	firetruck	target	1	2	orange	distractor	2	1	kitten	distractor	3	3	1	1	0	the one with wheels		1447690977221	the one with wheels	False	False	False	firetruck	NA	NA
2758-d	1447690982616	101	sizeOnly	big_blue_ornament	target	3	1	small_purple_ornament	distractor	2	3	small_blue_ornament	distractor	1	2	1	1	0	the large one		1447690981295	the large one	False	False	False	ornament	big	blue
2758-d	1447690991873	102	filler	toilet	target	3	3	car	distractor	2	2	watermelon	distractor	1	1	1	1	0	the white one		1447690990631	the white one	False	False	False	toilet	NA	NA
2758-d	1447690996103	103	filler	elephant	target	3	1	toilet	distractor	1	3	television	distractor	2	2	1	1	0	the animal		1447690994809	the animal	False	False	False	elephant	NA	NA
2758-d	1447691005600	104	filler	coconut	target	1	3	cherries	distractor	3	2	mailbox	distractor	2	1	1	1	0	the brown one		1447691004168	the brown one	False	False	False	coconut	NA	NA
2758-d	1447691012426	105	filler	kiwi	target	3	2	tire	distractor	2	1	pumpkin	distractor	1	3	1	1	0	the green one		1447691010983	the green one	False	False	False	kiwi	NA	NA
2758-d	1447691018935	106	filler	bear	target	1	3	gloves	distractor	3	1	tomato	distractor	2	2	1	1	0	the animal		1447691017955	the animal	False	False	False	bear	NA	NA
2758-d	1447691024143	107	filler	santahat	target	3	1	binoculars	distractor	2	2	artichoke	distractor	1	3	1	1	0	the red one		1447691022713	the red one	False	False	False	santahat	NA	NA
2758-d	1447691033142	108	filler	football	target	2	3	piano	distractor	3	2	rubberduck	distractor	1	1	1	1	0	the brown one		1447691029223	the brown one	False	False	False	football	NA	NA
3261-5	1447690537970	1	colorOnly	big_orange_cushion	target	2	1	small_blue_cushion	distractor	3	3	big_blue_cushion	distractor	1	2	2	1	1	orange pillow	got it	1447690522752___1447690536333	orange pillow	False	True	False	cushion	big	orange
3261-5	1447690550719	2	filler	coconut	target	1	2	fox	distractor	2	3	trumpet	distractor	3	1	2	1	1	coconut	ok	1447690541084___1447690550340	coconut	False	False	True	coconut	NA	NA
3261-5	1447690560203	3	sizeOnly	big_purple_hairdryer	target	1	1	small_purple_hairdryer	distractor	2	3	small_pink_hairdryer	distractor	3	2	1	1	0	big purple one		1447690555042	big purple one	True	True	False	hairdryer	big	purple
3261-5	1447690565220	4	filler	mailbox	target	2	2	cactus	distractor	1	3	tomato	distractor	3	1	1	1	0	mailbox		1447690562315	mailbox	False	False	True	mailbox	NA	NA
3261-5	1447690570786	5	filler	kiwi	target	3	1	cactus	distractor	2	3	gloves	distractor	1	2	1	1	0	kiwi		1447690567811	kiwi	False	False	True	kiwi	NA	NA
3261-5	1447690574868	6	colorAndSize	small_blue_folder	target	2	2	big_green_folder	distractor	1	1	big_green_folder	distractor	3	3	1	1	0	blue one		1447690573014	blue one	False	True	False	folder	small	blue
3261-5	1447690584467	7	colorAndSize	big_yellow_balloon	target	3	3	small_pink_balloon	distractor	2	2	small_pink_balloon	distractor	1	1	1	1	0	yellow		1447690576925	yellow	False	True	False	balloon	big	yellow
3261-5	1447690592227	8	colorOnly	small_purple_rug	target	2	3	small_blue_rug	distractor	1	2	big_blue_rug	distractor	3	1	1	1	0	purple		1447690587088	purple	False	True	False	rug	small	purple
3261-5	1447690597769	9	filler	tennisball	target	3	2	flamingo	distractor	2	3	artichoke	distractor	1	1	1	1	0	tennis ball		1447690594800	tennis ball	False	False	False	tennisball	NA	NA
3261-5	1447690602284	10	filler	bear	target	3	1	rhinoceros	distractor	2	3	snake	distractor	1	2	1	1	0	bear		1447690599682	bear	False	False	True	bear	NA	NA
3261-5	1447690611699	11	filler	flamingo	target	3	2	grapefruit	distractor	1	3	bulldozer	distractor	2	1	1	1	0	flamingo		1447690605031	flamingo	False	False	True	flamingo	NA	NA
3261-5	1447690618600	12	colorOnly	big_pink_weddingcake	target	3	3	big_white_weddingcake	distractor	1	2	small_white_weddingcake	distractor	2	1	1	1	0	pink cake		1447690614031	pink cake	False	True	False	weddingcake	big	pink
3261-5	1447690622879	13	filler	flamingo	target	1	1	fireextinguisher	distractor	2	3	banana	distractor	3	2	1	1	0	flamingo		1447690620439	flamingo	False	False	True	flamingo	NA	NA
3261-5	1447690627439	14	filler	gloves	target	3	3	dresser	distractor	2	2	garbagecan	distractor	1	1	1	1	0	glove		1447690625222	glove	False	False	False	gloves	NA	NA
3261-5	1447690631848	15	filler	lemon	target	1	3	santahat	distractor	3	1	dresser	distractor	2	2	1	1	0	lemon		1447690629454	lemon	False	False	True	lemon	NA	NA
3261-5	1447690636931	16	filler	cactus	target	1	1	lemon	distractor	3	2	lime	distractor	2	3	1	1	0	cactus		1447690634269	cactus	False	False	True	cactus	NA	NA
3261-5	1447690642051	17	filler	violin	target	2	2	dresser	distractor	3	1	horse	distractor	1	3	1	1	0	violin		1447690639440	violin	False	False	True	violin	NA	NA
3261-5	1447690646848	18	colorOnly	small_blue_tack	target	1	3	small_red_tack	distractor	3	2	big_red_tack	distractor	2	1	1	1	0	blue tack		1447690644477	blue tack	False	True	True	tack	small	blue
3261-5	1447690651580	19	filler	trumpet	target	1	1	lime	distractor	2	3	lion	distractor	3	2	1	1	0	trumpet		1447690648985	trumpet	False	False	True	trumpet	NA	NA
3261-5	1447690655961	20	filler	egg	target	2	2	dresser	distractor	3	1	raspberry	distractor	1	3	1	1	0	egg		1447690653118	egg	False	False	True	egg	NA	NA
3261-5	1447690667064	21	filler	ketchup	target	2	3	zucchini	distractor	1	1	snowflake	distractor	3	2	1	1	0	ketchup		1447690658898	ketchup	False	False	True	ketchup	NA	NA
3261-5	1447690674867	22	filler	strawberry	target	3	1	smokedetector	distractor	2	3	fireextinguisher	distractor	1	2	1	1	0	strawberry		1447690670275	strawberry	False	False	True	strawberry	NA	NA
3261-5	1447690679210	23	filler	baseball	target	3	1	bear	distractor	2	3	tooth	distractor	1	2	1	1	0	ball		1447690676978	ball	False	False	False	baseball	NA	NA
3261-5	1447690684108	24	filler	rhinoceros	target	1	3	elephant	distractor	2	1	rubberduck	distractor	3	2	1	1	0	rhino		1447690681406	rhino	False	False	False	rhinoceros	NA	NA
3261-5	1447690688316	25	filler	tennisball	target	3	3	penguin	distractor	2	2	lion	distractor	1	1	1	1	0	ball		1447690685675	ball	False	False	False	tennisball	NA	NA
3261-5	1447690692909	26	filler	toilet	target	3	1	tomato	distractor	1	3	fox	distractor	2	2	1	1	0	toilet		1447690690383	toilet	False	False	True	toilet	NA	NA
3261-5	1447690697138	27	filler	banana	target	3	1	bulldozer	distractor	1	2	basketball	distractor	2	3	1	1	0	banana		1447690694860	banana	False	False	True	banana	NA	NA
3261-5	1447690701965	28	filler	egg	target	2	2	chick	distractor	3	3	strawberry	distractor	1	1	1	1	0	egg		1447690699413	egg	False	False	True	egg	NA	NA
3261-5	1447690753611	29	colorAndSize	big_black_comb	target	1	2	small_blue_comb	distractor	2	3	small_blue_comb	distractor	3	1	7	5	2	black one___it's on the left for me___big black comb___there are 2 small blue ones___and 1 big black one	in the middle?___got it	1447690704858___1447690723002___1447690728673___1447690731581___1447690741521___1447690746426___1447690753605	black one	False	True	False	comb	big	black
3261-5	1447690760373	30	filler	grapefruit	target	2	2	hotdog	distractor	1	3	teddybear	distractor	3	1	1	1	0	grapefruit		1447690756455	grapefruit	False	False	True	grapefruit	NA	NA
3261-5	1447690766009	31	sizeOnly	big_red_flower	target	1	2	small_red_flower	distractor	2	3	small_purple_flower	distractor	3	1	1	1	0	big pink one		1447690763924	big pink one	True	False	False	flower	big	red
3261-5	1447690773299	32	filler	football	target	2	3	eggplant	distractor	3	1	teddybear	distractor	1	2	1	1	0	football		1447690769391	football	False	False	True	football	NA	NA
3261-5	1447690781581	33	filler	sheep	target	1	1	tophat	distractor	2	3	schoolbus	distractor	3	2	1	1	0	lamb		1447690779390	lamb	False	False	False	sheep	NA	NA
3261-5	1447690786332	34	filler	broccoli	target	3	2	kiwi	distractor	1	1	tomato	distractor	2	3	1	1	0	brocolli		1447690784155	brocolli	False	False	False	broccoli	NA	NA
3261-5	1447690791157	35	filler	gloves	target	3	3	watermelon	distractor	1	2	pumpkin	distractor	2	1	1	1	0	glove		1447690788085	glove	False	False	False	gloves	NA	NA
3261-5	1447690797072	36	sizeOnly	small_orange_napkin	target	1	1	big_yellow_napkin	distractor	3	2	big_orange_napkin	distractor	2	3	1	1	0	small orange one		1447690794581	small orange one	True	True	False	napkin	small	orange
3261-5	1447690802026	37	filler	eggplant	target	1	1	rhinoceros	distractor	3	3	rubberduck	distractor	2	2	1	1	0	eggplant		1447690799992	eggplant	False	False	True	eggplant	NA	NA
3261-5	1447690808696	38	filler	football	target	1	3	lion	distractor	2	1	santahat	distractor	3	2	1	1	0	football		1447690806122	football	False	False	True	football	NA	NA
3261-5	1447690813004	39	colorOnly	small_green_framee	target	1	1	big_pink_framee	distractor	2	2	small_pink_framee	distractor	3	3	1	1	0	green one		1447690811033	green one	False	True	False	framee	small	green
3261-5	1447690819281	40	sizeOnly	small_purple_coathanger	target	2	3	big_orange_coathanger	distractor	3	2	big_purple_coathanger	distractor	1	1	1	1	0	small purple		1447690815472	small purple	True	True	False	coathanger	small	purple
3261-5	1447690834182	41	filler	crocodile	target	1	1	feather	distractor	2	3	violin	distractor	3	2	1	1	0	crocodile		1447690824093	crocodile	False	False	True	crocodile	NA	NA
3261-5	1447690839865	42	filler	rubberduck	target	1	3	binoculars	distractor	2	2	kitten	distractor	3	1	1	1	0	duck		1447690837125	duck	False	False	False	rubberduck	NA	NA
3261-5	1447690843915	43	filler	bear	target	3	2	television	distractor	2	3	orange	distractor	1	1	1	1	0	bear		1447690841869	bear	False	False	True	bear	NA	NA
3261-5	1447690859185	44	filler	garlic	target	3	3	sheep	distractor	2	1	tophat	distractor	1	2	1	1	0	onion		1447690849433	onion	False	False	False	garlic	NA	NA
3261-5	1447690864565	45	filler	snake	target	3	1	snowflake	distractor	2	2	flamingo	distractor	1	3	1	1	0	snake		1447690861128	snake	False	False	True	snake	NA	NA
3261-5	1447690869588	46	sizeOnly	small_blue_butterfly	target	2	1	big_purple_butterfly	distractor	1	3	big_blue_butterfly	distractor	3	2	1	1	0	small blue one		1447690867595	small blue one	True	True	False	butterfly	small	blue
3261-5	1447690873299	47	filler	rhinoceros	target	3	2	hotdog	distractor	1	1	banana	distractor	2	3	1	1	0	rhino		1447690871188	rhino	False	False	False	rhinoceros	NA	NA
3261-5	1447690876920	48	filler	toilet	target	3	1	hotdog	distractor	2	2	tooth	distractor	1	3	1	1	0	toilet		1447690874968	toilet	False	False	True	toilet	NA	NA
3261-5	1447690881507	49	filler	snowflake	target	1	2	watermelon	distractor	2	1	trumpet	distractor	3	3	1	1	0	snowflake		1447690879233	snowflake	False	False	True	snowflake	NA	NA
3261-5	1447690885745	50	sizeOnly	small_green_pepper	target	2	1	big_red_pepper	distractor	3	2	big_green_pepper	distractor	1	3	1	1	0	small green		1447690883937	small green	True	True	False	pepper	small	green
3261-5	1447690889968	51	colorOnly	small_blue_toothbrush	target	2	2	big_red_toothbrush	distractor	3	1	small_red_toothbrush	distractor	1	3	1	1	0	blue one		1447690887968	blue one	False	True	False	toothbrush	small	blue
3261-5	1447690894935	52	colorAndSize	small_red_bike	target	1	3	big_purple_bike	distractor	3	1	big_purple_bike	distractor	2	2	1	1	0	red		1447690891923	red	False	True	False	bike	small	red
3261-5	1447690899554	53	filler	watermelon	target	2	2	santahat	distractor	1	3	football	distractor	3	1	1	1	0	watermelon		1447690897270	watermelon	False	False	True	watermelon	NA	NA
3261-5	1447690903689	54	filler	schoolbus	target	1	3	rubberduck	distractor	3	2	grapefruit	distractor	2	1	1	1	0	bus		1447690901153	bus	False	False	False	schoolbus	NA	NA
3261-5	1447690907503	55	filler	flamingo	target	2	3	cactus	distractor	3	1	violin	distractor	1	2	1	1	0	flamingo		1447690905621	flamingo	False	False	True	flamingo	NA	NA
3261-5	1447690911358	56	filler	strawberry	target	3	1	bear	distractor	2	3	orange	distractor	1	2	1	1	0	berry		1447690909436	berry	False	False	False	strawberry	NA	NA
3261-5	1447690917456	57	sizeOnly	small_red_chair	target	2	1	big_red_chair	distractor	1	3	big_green_chair	distractor	3	2	1	1	0	small red		1447690913629	small red	True	True	False	chair	small	red
3261-5	1447690922045	58	filler	clarinet	target	1	3	fireextinguisher	distractor	3	2	elephant	distractor	2	1	1	1	0	flute		1447690920173	flute	False	False	False	clarinet	NA	NA
3261-5	1447690925540	59	filler	santahat	target	3	2	kiwi	distractor	2	1	flamingo	distractor	1	3	1	1	0	hat		1447690923875	hat	False	False	False	santahat	NA	NA
3261-5	1447690930144	60	colorAndSize	big_green_jacket	target	3	1	small_brown_jacket	distractor	1	3	small_brown_jacket	distractor	2	2	1	1	0	green		1447690927444	green	False	True	False	jacket	big	green
3261-5	1447690937145	61	colorOnly	small_pink_bucket	target	2	2	small_red_bucket	distractor	1	3	big_red_bucket	distractor	3	1	2	2	0	pink one___bright pink		1447690932631___1447690937081	pink one	False	True	False	bucket	small	pink
3261-5	1447690941709	62	filler	cactus	target	3	1	snowflake	distractor	2	2	garbagecan	distractor	1	3	1	1	0	cactus		1447690939643	cactus	False	False	True	cactus	NA	NA
